åŸŽå¸‚è¡Œæ”¿åŒºåˆ’ä»£ç ,åŸŽå¸‚å,åœ°é“ç«™ID,åœ°é“ç«™å,ç»åº¦,çº¬åº¦,æ‰€å±žçº¿è·¯
3205,ËÕÖÝ,900000061754007,Ìì¶ìµ´Â·,120.600472,31.190958,900000061754
3205,ËÕÖÝ,900000061754008,ËÕÖÝÍå±±,120.595072,31.183751,900000061754
3205,ËÕÖÝ,900000061754009,Ä¾Àï,120.578463,31.182460,900000061754
3205,ËÕÖÝ,900000055756034,Ñô³ÎºþÄÏ,120.782668,31.370246,900000055756
3205,ËÕÖÝ,900000055756032,¶«É³ºþ,120.763419,31.337824,900000055756
3205,ËÕÖÝ,900000055756031,Áú¶Õ,120.74802,31.335533,900000055756
3205,ËÕÖÝ,900000055756029,·½ÖÞ¹«Ô°,120.744107,31.317383,900000055756
3205,ËÕÖÝ,900000055756028,ËÕÖÝ°ÂÌåÖÐÐÄ,120.744239,31.308707,900000055756
3205,ËÕÖÝ,900000055756027,Ð±ÌÁ,120.73419,31.299328,900000055756
3205,ËÕÖÝ,900000055756026,»ªÁ«,120.724377,31.299228,900000055756
3205,ËÕÖÝ,900000055756025,½ðºþ,120.708667,31.297983,900000055756
3205,ËÕÖÝ,900000055756024,Àî¹«µÌÄÏ,120.695664,31.296107,900000055756
3205,ËÕÖÝ,900000055756023,ÐÇ²¨½Ö,120.685975,31.296268,900000055756
3205,ËÕÖÝ,900000055756021,»ÆÌìµ´,120.664651,31.296817,900000055756
3205,ËÕÖÝ,900000055756020,ºÉ»¨µ´,120.657028,31.296571,900000055756
3205,ËÕÖÝ,900000055756019,Öñ»ÔÇÅ,120.646157,31.294192,900000055756
3205,ËÕÖÝ,900000055756018,ÄÏÔ°±±Â·,120.634324,31.29329,900000055756
3205,ËÕÖÝ,900000055756016,ÐÂÊÐÇÅ,120.610399,31.289912,900000055756
3205,ËÕÖÝ,900000055756014,Ë«ÇÅ,120.589342,31.286105,900000055756
3205,ËÕÖÝ,900000055756012,ÂäÐÇÇÅ,120.559934,31.281107,900000055756
3205,ËÕÖÝ,900000055756011,Ê¯³Ç,120.553032,31.273115,900000055756
3205,ËÕÖÝ,900000055756010,Î÷¿çÌÁ,120.546817,31.263092,900000055756
3205,ËÕÖÝ,900000055756009,´óÖÎÇÅ,120.535444,31.262371,900000055756
3205,ËÕÖÝ,900000055756008,äÂ´¨ÇÅ,120.51862,31.261463,900000055756
3205,ËÕÖÝ,900000055756007,ÁéÑÒÉ½,120.503433,31.253352,900000055756
3205,ËÕÖÝ,900000055756006,Ðí¼ÒÇÅ,120.498147,31.249801,900000055756
3205,ËÕÖÝ,900000055756005,Ã©ÅîÂ·¶«,120.492444,31.243799,900000055756
3205,ËÕÖÝ,900000055756004,ñã¿Ú,120.482145,31.236367,900000055756
3205,ËÕÖÝ,900000055756003,½òÇÅ,120.47273,31.22929,900000055756
3205,ËÕÖÝ,900000055756002,»¨¶Õ,120.465584,31.223807,900000055756
3205,ËÕÖÝ,900000055756001,Ì«ºþÏãÉ½,120.452883,31.225612,900000055756
3205,ËÕÖÝ,900000104525041,¸êÏï½Ö,120.777968,31.363135,900000104525
3205,ËÕÖÝ,900000104525001,Î¨Í¤,120.788973,31.364513,900000104525
3205,ËÕÖÝ,900000104525002,²ÝÐ¬É½,120.799956,31.376162,900000104525
3205,ËÕÖÝ,900000104525003,Ñô³Îºþ¶«,120.843615,31.380507,900000104525
3205,ËÕÖÝ,900000104525004,ÕýÒÇ,120.860798,31.382336,900000104525
3205,ËÕÖÝ,900000104525005,Á«ºþ¹«Ô°,120.881684,31.382403,900000104525
3205,ËÕÖÝ,900000104525006,×æ³åÖ®¹«Ô°,120.894722,31.381239,900000104525
3205,ËÕÖÝ,900000104525007,À¥É½ÎÄ»¯ÒÕÊõÖÐÐÄ,120.904724,31.381338,900000104525
3205,ËÕÖÝ,900000104525008,¹²Çà,120.918591,31.381264,900000104525
3205,ËÕÖÝ,900000104525009,½­ÆÖ,120.928419,31.380492,900000104525
3205,ËÕÖÝ,900000104525010,°×Âíãþ,120.942882,31.381136,900000104525
3205,ËÕÖÝ,900000104525011,ÓñÉ½¹ã³¡,120.957339,31.382397,900000104525
3205,ËÕÖÝ,900000104525012,ÐåÒÂ,120.971647,31.383026,900000104525
3205,ËÕÖÝ,900000104525013,À¥É½³ÇÊÐ¹ã³¡,120.982601,31.383308,900000104525
3205,ËÕÖÝ,900000104525014,½ðÆÖ´óÇÅ¶«,120.995600,31.383628,900000104525
3205,ËÕÖÝ,900000104525015,Ë³·«±±Â·,121.007179,31.383944,900000104525
3205,ËÕÖÝ,900000104525016,Óã³Øãþ,121.017255,31.384045,900000104525
3205,ËÕÖÝ,900000104525017,°×ºÓÌ¶,121.028214,31.384062,900000104525
3205,ËÕÖÝ,900000104525018,±øÏ£,121.039610,31.384168,900000104525
3205,ËÕÖÝ,900000104525019,ÏÄ¼ÝºÓ¹«Ô°,121.047727,31.378773,900000104525
3205,ËÕÖÝ,900000104525020,Ê¢×¯,121.049599,31.364711,900000104525
3205,ËÕÖÝ,900000104525021,ÕÂ»ùÂ·ÄÏ,121.049569,31.351314,900000104525
3205,ËÕÖÝ,900000104525022,ÏÄÇÅ,121.048785,31.334920,900000104525
3205,ËÕÖÝ,900000104525023,ÉñÍ¯ãþ,121.040107,31.320055,900000104525
3205,ËÕÖÝ,900000104525024,ÇŠÝç,121.046106,31.308714,900000104525
3205,ËÕÖÝ,900000104525025,»¨ÇÅ²©ÀÀÖÐÐÄ,121.063816,31.297469,900000104525
3205,ËÕÖÝ,900000104525026,¼¯ÉÆ,121.079476,31.295553,900000104525
3205,ËÕÖÝ,900000104525027,»¨Ïª¹«Ô°,121.091727,31.298698,900000104525
3205,ËÕÖÝ,320500022611002,»¨ÇÅ,121.104602,31.299439,320500022611|900000104525
4406,·ðÉ½,440600021959016,´ ¸Ú,113.155426,23.042607,900000170038|440600021959
4406,·ðÉ½,900000170038002,»ª´äÂ·,113.164210,23.036947,900000170038
4406,·ðÉ½,900000170038003,ÏÄÎ÷,113.172051,23.035832,900000170038
4406,·ðÉ½,900000170038004,ÏÄ¶«,113.181520,23.034666,900000170038
4406,·ðÉ½,900000170038005,¿µâù¹«Ô°,113.189986,23.033161,900000170038
4406,·ðÉ½,900000170038006,Æ½Î÷,113.195747,23.028123,900000170038
4406,·ðÉ½,900000170038007,Æ½ÄÏ,113.201777,23.020543,900000170038
4406,·ðÉ½,900000170038008,ÓñÆ÷½Ö,113.209963,23.021661,900000170038
4406,·ðÉ½,900000170038009,ÖÐÇø,113.226331,23.025601,900000170038
4406,·ðÉ½,900000170038010,ÈýÉ½ÐÂ³Ç±±,113.234775,23.023025,900000170038
4406,·ðÉ½,900000170038011,ÎÄº²ºþ¹«Ô°(¼¾»ªÊµÑéÊÒ),113.235812,23.019014,900000170038
4406,·ðÉ½,900000165206032,ÈýÉ½ÐÂ³ÇÄÏ,113.234279,23.006418,900000170038
4406,·ðÉ½,900000170038013,ÁÖÔÀ±±,113.233647,23.003406,900000170038
4406,·ðÉ½,900000075494015,ÁÖÔÀÎ÷,113.237161,22.993744,900000170038|900000075494
4406,·ðÉ½,900000170038015,ÁÖÔÀ¶«,113.247353,22.994175,900000170038
4406,·ðÉ½,900000075494001,ÄÏ×¯,113.006550,22.982952,900000075494
4406,·ðÉ½,900000075494002,ºþÓ¿,113.011388,23.002970,900000075494
4406,·ðÉ½,900000075494003,ÂÌµººþ,113.034239,23.001982,900000075494
4406,·ðÉ½,900000075494004,ÖÇ»ÛÐÂ³Ç,113.055418,23.011163,900000075494
4406,·ðÉ½,900000075494005,ÕÅé¶,113.067748,23.011037,900000075494
4406,·ðÉ½,900000075494006,Ê¯Íå,113.083286,23.005298,900000075494
4406,·ðÉ½,900000075494007,É³¸Ú,113.094247,22.996518,900000075494
4406,·ðÉ½,440600021959002,¿ýÆæÂ·,113.108612,22.993964,900000075494|440600021959
4406,·ðÉ½,900000075494009,Ê¯Áº,113.118747,22.992691,900000075494
4406,·ðÉ½,900000075494010,Íå»ª,113.131767,22.992076,900000075494|900000076108
4406,·ðÉ½,900000075494011,µÇÖÞ,113.148863,22.979296,900000075494
4406,·ðÉ½,900000075494012,»¨»ÜÊÀ½ç,113.161350,22.973388,900000075494
4406,·ðÉ½,900000075494013,ÏÉÓ¿,113.198254,22.983006,900000075494
4406,·ðÉ½,900000075494014,Ê¯ÖÞ,113.216131,22.990593,900000075494
4406,·ðÉ½,900000075494016,ÁÖÔÀ¶«(2ºÅÏß),113.249693,22.993909,900000075494
4406,·ðÉ½,900000075494017,¹ãÖÝÄÏÕ¾,113.269815,22.988773,900000075494|900000115922
4406,·ðÉ½,900000076108001,Ë³µÂÑ§ÔºÕ¾,113.318334,22.818597,900000076108
4406,·ðÉ½,900000076108002,Ë³µÂ»¶ÀÖº£°¶,113.307041,22.818775,900000076108
4406,·ðÉ½,900000076108003,Ë³µÂÒ»ÖÐ,113.293508,22.832837,900000076108
4406,·ðÉ½,900000076108004,¾ÔÈÙ±±Â·,113.277465,22.834905,900000076108
4406,·ðÉ½,900000076108005,¶«ÀÖÂ·,113.264525,22.834855,900000076108
4406,·ðÉ½,900000076108006,´óÁ¼ÖÓÂ¥,113.253056,22.839431,900000076108
4406,·ðÉ½,900000076108007,»·ÊÐ±±,113.243957,22.852506,900000076108
4406,·ðÉ½,900000076108008,Ë³µÂÈËÃñÒ½Ôº,113.242391,22.867663,900000076108
4406,·ðÉ½,900000076108009,Àó´å,113.231423,22.872133,900000076108
4406,·ðÉ½,900000076108010,Â×½Ì,113.214186,22.880340,900000076108
4406,·ðÉ½,900000076108011,¹ã½Ì,113.212542,22.909301,900000076108
4406,·ðÉ½,900000076108012,±±œò¹«Ô°,113.212092,22.930050,900000076108|900000115922
4406,·ðÉ½,900000076108013,¸ß´å,113.194272,22.944812,900000076108
4406,·ðÉ½,900000076108014,±±œòÎ÷Õ¾,113.178142,22.952097,900000076108
4406,·ðÉ½,900000076108015,Ì¶ÖÞ»áÕ¹,113.164387,22.948608,900000076108
4406,·ðÉ½,900000076108016,ÔÀ²½,113.144682,22.943009,900000076108
4406,·ðÉ½,900000076108017,´ó¶Õ,113.129428,22.953760,900000076108
4406,·ðÉ½,440600021959022,¶«Æ½,113.129190,22.965266,900000076108|440600021959
4406,·ðÉ½,900000076108020,ÑÇÒÕ¹«Ô°,113.129357,23.001877,900000076108
4406,·ðÉ½,900000076108021,¼¾»ªÁùÂ·,113.136767,23.012073,900000076108
4406,·ðÉ½,900000076108022,Õò°²,113.144388,23.016498,900000076108
4406,·ðÉ½,900000115922018,ÑàÉ½,113.475020,23.195180,900000115922
4406,·ðÉ½,900000115922019,Ë®Î÷,113.478780,23.187489,900000115922
4406,·ðÉ½,900000115922020,ÂÜ¸Ú,113.481099,23.175589,900000115922
4406,·ðÉ½,900000115922021,¿Æ·áÂ·,113.466111,23.162857,900000115922
4406,·ðÉ½,900000115922022,¼Ó×¯,113.460106,23.147830,900000115922
4406,·ðÉ½,900000115922023,¼§ÌÃ,113.455914,23.132126,900000115922
4406,·ðÉ½,900000115922024,´óÉ³¶«,113.458515,23.106216,900000115922
4406,·ðÉ½,900000115922025,Ô£·áÎ§,113.455795,23.094844,900000115922
4406,·ðÉ½,900000115922027,³¤ÖÞ,113.429383,23.076198,900000115922
4406,·ðÉ½,900000115922028,Éî¾®,113.409559,23.068711,900000115922
4406,·ðÉ½,900000115922010,´óÑ§³ÇÄÏ,113.400478,23.043408,900000115922
4406,·ðÉ½,900000115922011,°åÇÅ,113.388139,23.016845,900000115922
4406,·ðÉ½,900000115922012,Ô±¸Ú,113.365641,23.015962,900000115922
4406,·ðÉ½,900000115922013,ÄÏ´åÍò²©,113.347555,23.004789,900000115922
4406,·ðÉ½,900000115922014,ººÏª³¤Â¡,113.329955,22.992812,900000115922
4406,·ðÉ½,900000115922015,ÖÓ´å,113.316552,22.986726,900000115922
4406,·ðÉ½,900000115922016,Ð»´å,113.295832,22.990579,900000115922
4406,·ðÉ½,900000115922017,Ê¯±Ú,113.277964,22.994136,900000115922
4406,·ðÉ½,900000115922002,´óÖÞ,113.257295,22.983794,900000115922
4406,·ðÉ½,900000115922003,³Â´å±±,113.245244,22.976123,900000115922
4406,·ðÉ½,900000115922004,³Â´å,113.236869,22.967991,900000115922
4406,·ðÉ½,900000115922005,½õÁú,113.241500,22.953137,900000115922
4406,·ðÉ½,900000115922006,ÄÏÓ¿,113.238172,22.939321,900000115922
4406,·ðÉ½,900000115922007,ÃÀµÄ,113.226867,22.933506,900000115922
4406,·ðÉ½,900000115922009,ÃÀµÄ´óµÀ,113.207767,22.944766,900000115922
4406,·ðÉ½,440600021959021,ÐÂ³Ç¶«,113.140008,22.958653,440600021959
4406,·ðÉ½,440600021959023,ÊÀ¼ÍÁ«,113.114917,22.965147,440600021959
4406,·ðÉ½,440600021959024,À½Ê¯,113.107107,22.983985,440600021959
4406,·ðÉ½,440600021959003,¼¾»ªÔ°,113.108547,23.007104,440600021959
4406,·ðÉ½,440600021959004,Í¬¼ÃÂ·,113.108503,23.019222,440600021959
4406,·ðÉ½,440600021959005,×æÃí,113.112099,23.027073,440600021959
4406,·ðÉ½,440600021959006,ÆÕ¾ý±±Â·,113.122240,23.027678,440600021959
4406,·ðÉ½,440600021959007,³¯°²,113.133537,23.027676,440600021959
4406,·ðÉ½,440600021959008,¹ð³Ç,113.141432,23.031674,440600021959
4406,·ðÉ½,440600021959009,ÄÏ¹ðÂ·,113.154139,23.034167,440600021959
4406,·ðÉ½,440600021959011,Ç§µÆºþ,113.155356,23.054818,440600021959
4406,·ðÉ½,440600021959012,½ðÈÚ¸ßÐÂÇø,113.158548,23.065814,440600021959
4406,·ðÉ½,440600021959013,ÁúÏª,113.192391,23.066029,440600021959
4406,·ðÉ½,440600021959014,¾ÕÊ÷,113.212863,23.065868,440600021959
4406,·ðÉ½,440600021959015,Î÷‰i,113.231978,23.065437,440600021959
4406,·ðÉ½,440600021959017,º×¶´,113.240153,23.072495,440600021959
4406,·ðÉ½,440600021959018,É³Ó¿,113.246794,23.083043,440600021959
4406,·ðÉ½,440600021959019,É³Ô°,113.260584,23.088625,440600021959
4406,·ðÉ½,440600021959020,Ñà¸Ú,113.271988,23.075142,440600021959
4406,·ðÉ½,440600021959025,Ê¯Ïª,113.285951,23.067937,440600021959
4406,·ðÉ½,440600021959026,ÄÏÖÞ,113.297367,23.064799,440600021959
4406,·ðÉ½,440600021959027,Á¤œò,113.319077,23.054898,440600021959
5301,À¥Ã÷,530100021490015,»·³ÇÄÏÂ·,102.720923,25.024383,530100021492|900000066456|530100021490
5301,À¥Ã÷,530100021492018,À¥Ã÷»ð³µÕ¾,102.723795,25.013698,530100021492|900000066456
5301,À¥Ã÷,530100021492017,¸£µÂ,102.730365,25.006896,530100021492|900000066456
5301,À¥Ã÷,530100021492016,ÈÕÐÂÂ·,102.735077,25.001354,530100021492|900000066456
5301,À¥Ã÷,530100021492015,Î×¼Ò°Ó,102.741612,24.996793,530100021492|900000066456
5301,À¥Ã÷,530100021492014,²ýºêÎ÷Â·,102.751029,24.986379,530100021492|900000066456
5301,À¥Ã÷,530100021492013,Ïþ¶«´å,102.761957,24.985303,530100021492|900000066456
5301,À¥Ã÷,530100021492012,çí¼¾Â·,102.767018,24.972614,530100021492|900000066456
5301,À¥Ã÷,530100021492011,ÐÇÒ«Â·,102.768296,24.956967,530100021492|900000066456
5301,À¥Ã÷,530100021492010,ÐÂÑÇÖÞÌåÓý³Ç,102.769808,24.947096,530100021492|900000066456
5301,À¥Ã÷,530100021492009,ÄÏ²¿Æû³µÕ¾,102.775250,24.929345,530100021492|900000066456
5301,À¥Ã÷,530100021492008,¶·ÄÏ,102.791855,24.908169,530100021492|900000066456|900000071083
5301,À¥Ã÷,530100021492007,´ºÈÚ½Ö,102.825302,24.884035,530100021492|900000066456
5301,À¥Ã÷,530100021492006,ÍÕ·å½Ö,102.829427,24.872448,530100021492
5301,À¥Ã÷,530100021492005,Áª´ó½Ö,102.833951,24.859673,530100021492
5301,À¥Ã÷,530100021492004,Òê¿µÄÏÂ·,102.838259,24.847629,530100021492
5301,À¥Ã÷,530100021492003,´óÑ§³Ç,102.842417,24.835941,530100021492
5301,À¥Ã÷,530100021492002,´óÑ§³ÇÄÏ,102.826176,24.822199,530100021492
5301,À¥Ã÷,900000066456002,ÊÐ¼¶ÐÐÕþÖÐÐÄÇå·ç,102.836439,24.882183,900000066456
5301,À¥Ã÷,900000066456003,ÒËºÍÂ·,102.844818,24.884599,900000066456
5301,À¥Ã÷,900000066456004,°×ÁúÌ¶,102.851919,24.874763,900000066456
5301,À¥Ã÷,900000066456005,À¥Ã÷ÄÏ»ð³µÕ¾,102.860168,24.870209,900000066456|900000071083
5301,À¥Ã÷,530100021490014,ÌÁ×ÓÏï,102.720080,25.032405,530100021490
5301,À¥Ã÷,530100021490013,¶«·ç¹ã³¡,102.719665,25.038080,530100021490|900000040209
5301,À¥Ã÷,530100021490012,½»ÈýÇÅ,102.719484,25.042425,530100021490
5301,À¥Ã÷,530100021490011,´©ÐÄ¹ÄÂ¥,102.719543,25.049251,530100021490
5301,À¥Ã÷,530100021490010,»ð³µ±±Õ¾,102.720305,25.056113,530100021490|900000071083|900000071162
5301,À¥Ã÷,530100021490009,°×ÔÆÂ·,102.723949,25.065956,530100021490
5301,À¥Ã÷,530100021490008,½ðÐÇ,102.727567,25.075547,530100021490
5301,À¥Ã÷,530100021490007,±±³½,102.732496,25.081046,530100021490
5301,À¥Ã÷,530100021490006,ÁØÓêÇÅ,102.739183,25.093315,530100021490
5301,À¥Ã÷,530100021490005,Ñò³¦´å,102.742021,25.101132,530100021490
5301,À¥Ã÷,530100021490004,Ë¾¼ÒÓª,102.745690,25.109715,530100021490
5301,À¥Ã÷,530100021490003,ÁúÍ·½Ö,102.753801,25.111895,530100021490
5301,À¥Ã÷,530100021490002,±±²¿Æû³µÕ¾,102.763350,25.107208,530100021490
5301,À¥Ã÷,900000040209018,Î÷É½¹«Ô°,102.618095,24.984176,900000040209
5301,À¥Ã÷,900000040209019,³µ¼Ò±Ú,102.615680,24.994413,900000040209
5301,À¥Ã÷,900000040209020,ÆÕÆº´å,102.621099,25.005415,900000040209
5301,À¥Ã÷,900000040209001,Ê¯¾×,102.629454,25.018123,900000040209
5301,À¥Ã÷,900000040209002,´óÓæÂ·,102.635661,25.027713,900000040209
5301,À¥Ã÷,900000040209003,Î÷²¿Æû³µÕ¾,102.638836,25.035271,900000040209
5301,À¥Ã÷,900000040209004,ÃßÉ½,102.649438,25.047161,900000040209
5301,À¥Ã÷,900000040209005,²ýÔ´ÖÐÂ·,102.656855,25.046652,900000040209
5301,À¥Ã÷,900000040209006,Î÷Ô·,102.666506,25.045937,900000040209
5301,À¥Ã÷,900000040209007,Áº¼ÒºÓ,102.677940,25.045082,900000040209
5301,À¥Ã÷,900000040209008,ÊÐÌåÓý¹Ý,102.687386,25.044420,900000040209
5301,À¥Ã÷,900000040209009,ÅË¼ÒÍå,102.695467,25.043765,900000040209
5301,À¥Ã÷,900000040209010,ÎåÒ»Â·,102.706347,25.037085,900000040209|900000071162
5301,À¥Ã÷,900000040209012,ÍØ¶«ÌåÓý¹Ý,102.729796,25.038291,900000040209
5301,À¥Ã÷,900000040209013,´óÊ÷Óª,102.740995,25.037211,900000040209
5301,À¥Ã÷,900000040209014,½ðÂíËÂ,102.751215,25.036005,900000040209
5301,À¥Ã÷,900000040209015,Ì«Æ½´å,102.760802,25.036393,900000040209
5301,À¥Ã÷,900000040209016,ºçÇÅ,102.773152,25.036090,900000040209
5301,À¥Ã÷,530100020528002,¶«²¿Æû³µÕ¾,102.788301,25.036220,900000040209|530100020528
5301,À¥Ã÷,900000071083001,½ð´¨Â·,102.657587,25.09849,900000071083
5301,À¥Ã÷,900000071083002,´óºÓ¹¡,102.655239,25.090243,900000071083
5301,À¥Ã÷,900000071083003,º£ÍÍÂ·,102.662071,25.077177,900000071083
5301,À¥Ã÷,900000071083004,Ð¡ÍÍ,102.674375,25.071105,900000071083
5301,À¥Ã÷,900000071083005,½ð¶¦É½±±Â·,102.684336,25.06421,900000071083
5301,À¥Ã÷,900000071083006,ËÕ¼ÒÌÁ,102.692655,25.063907,900000071083
5301,À¥Ã÷,900000071083007,Ð¡²ËÔ°,102.708677,25.060624,900000071083
5301,À¥Ã÷,900000071083009,°×ÁúÂ·,102.734791,25.049617,900000071083
5301,À¥Ã÷,900000071083011,¾Õ»¨´å,102.743298,25.030369,900000071083
5301,À¥Ã÷,530100020528009,¾Õ»ª,102.749680,25.024119,900000071083|530100020528
5301,À¥Ã÷,900000071083013,ºÍµéÓª,102.762167,25.015702,900000071083
5301,À¥Ã÷,900000071083014,Å£½Ö×¯,102.779734,25.005423,900000071083
5301,À¥Ã÷,900000071083015,Öì¼Ò´å,102.783625,24.993534,900000071083
5301,À¥Ã÷,900000071083016,Ñò¸¦Í·,102.787582,24.977361,900000071083
5301,À¥Ã÷,900000071083017,ÓñÔµÂ·,102.786498,24.965009,900000071083
5301,À¥Ã÷,900000071083018,¹ãÎÀ,102.784886,24.950424,900000071083
5301,À¥Ã÷,900000071083019,ËþÃÜ,102.788028,24.937435,900000071083
5301,À¥Ã÷,900000071083021,½ð¹ð½Ö,102.787047,24.900333,900000071083
5301,À¥Ã÷,900000071083022,Ã·×Ó´å,102.788489,24.892582,900000071083
5301,À¥Ã÷,900000071083023,¹Å³Ç,102.79446,24.883768,900000071083
5301,À¥Ã÷,900000071083024,¿ÉÀÖ´å,102.798268,24.873306,900000071083
5301,À¥Ã÷,900000071083025,Ïé·á½Ö,102.802538,24.858324,900000071083
5301,À¥Ã÷,900000071083026,Å£Í·É½,102.819262,24.855198,900000071083
5301,À¥Ã÷,900000071083028,Îâ¼ÒÓª,102.848072,24.86582,900000071083
5301,À¥Ã÷,900000071162001,ÊÀ²©Ô°,102.754342,25.069199,900000071162
5301,À¥Ã÷,900000071162002,°×ÁúËÂ,102.748117,25.060961,900000071162
5301,À¥Ã÷,900000071162003,Ê¯Õ¢,102.740632,25.053412,900000071162
5301,À¥Ã÷,900000071162004,´©½ðÂ·,102.729852,25.054853,900000071162
5301,À¥Ã÷,900000071162006,Ô²Í¨É½,102.712719,25.054838,900000071162
5301,À¥Ã÷,900000071162007,»ªÉ½Î÷Â·,102.707544,25.044810,900000071162
5301,À¥Ã÷,900000071162009,ÃÖÀÕËÂ,102.699926,25.032055,900000071162
5301,À¥Ã÷,900000071162010,ÑÏ¼ÒµØ,102.698471,25.020672,900000071162
5301,À¥Ã÷,900000071162011,½ðÀ¼Â·,102.690360,25.013946,900000071162
5301,À¥Ã÷,900000071162012,¸£º£,102.685106,25.010759,900000071162
5301,À¥Ã÷,900000071162013,¹ã¸£Â·Î÷¿Ú,102.674169,25.004190,900000071162
5301,À¥Ã÷,900000071162014,´ó°Ó,102.664508,24.994955,900000071162
5301,À¥Ã÷,900000071162015,Ó­º£Â·,102.663638,24.984391,900000071162
5301,À¥Ã÷,900000071162016,Óæ»§´å,102.670544,24.976770,900000071162
5301,À¥Ã÷,900000071162017,ÐËÌåÂ·,102.680065,24.975297,900000071162
5301,À¥Ã÷,900000071162018,×¯¼ÒÌÁÁ¢½»ÇÅ,102.692974,24.973188,900000071162
5301,À¥Ã÷,900000071162019,½ð¼ÒºÓ,102.693228,24.961547,900000071162
5301,À¥Ã÷,900000071162020,¸£±£,102.696499,24.944792,900000071162
5301,À¥Ã÷,900000071162021,µá³Ø¹ú¼Ê»áÕ¹ÖÐÐÄ,102.708414,24.939002,900000071162
5301,À¥Ã÷,900000071162022,±¦·á,102.723155,24.930550,900000071162
5301,À¥Ã÷,530100020528005,»ú³¡ÖÐÐÄ,102.927756,25.095468,530100020528
5301,À¥Ã÷,530100020528004,»ú³¡Ç°,102.913491,25.084818,530100020528
5301,À¥Ã÷,530100020528003,´ó°åÇÅ,102.876471,25.053348,530100020528
5301,À¥Ã÷,530100020528008,¶«½¼Â·,102.741120,25.027789,530100020528
5301,À¥Ã÷,530100020528007,²í½Ö,102.733256,25.031507,530100020528
6101,Î÷°²,610100020728031,ÏÌÑôÎ÷Õ¾,108.662753,34.333614,610100020728
6101,Î÷°²,610100020728030,±¦ÈªÂ·,108.665542,34.325184,610100020728
6101,Î÷°²,610100020728029,ÖÐ»ªÎ÷Â·,108.673897,34.313132,610100020728
6101,Î÷°²,610100020728028,°²¹È,108.693446,34.305908,610100020728
6101,Î÷°²,610100020728027,³ÂÑîÕ¯,108.707080,34.313499,610100020728
6101,Î÷°²,610100020728026,°×ÂíºÓ,108.727074,34.316615,610100020728
6101,Î÷°²,610100020728025,ÉÂÎ÷ÖÐÒ½Ò©´óÑ§,108.738359,34.318319,610100020728
6101,Î÷°²,610100020728024,ããºÓÉ­ÁÖ¹«Ô°,108.753079,34.320229,610100020728
6101,Î÷°²,610100020728023,±±»±,108.763291,34.317347,610100020728
6101,Î÷°²,610100020728022,ÉÏÁÖÂ·,108.777618,34.313193,610100020728|900000151628
6101,Î÷°²,610100020728021,ãã¶«×ÔÃ³Ô°,108.796760,34.307257,610100020728
6101,Î÷°²,610100020728020,ºóÎÀÕ¯,108.813536,34.300164,610100020728
6101,Î÷°²,610100020728019,ÈýÇÅ,108.832212,34.289958,610100020728
6101,Î÷°²,610100020728018,ÔíºÓ,108.852420,34.284382,610100020728
6101,Î÷°²,610100020728017,ÔæÔ°,108.862601,34.279195,610100020728
6101,Î÷°²,610100020728016,ºº³ÇÂ·,108.873971,34.273042,610100020728
6101,Î÷°²,610100020728015,¿ªÔ¶ÃÅ,108.892467,34.269363,610100020728
6101,Î÷°²,610100020728014,ÀÍ¶¯Â·,108.909781,34.269540,610100020728
6101,Î÷°²,610100020728013,ÓñÏéÃÅ,108.920911,34.269614,610100020728
6101,Î÷°²,610100020728012,È÷½ðÇÅ,108.933825,34.269705,610100020728
6101,Î÷°²,610100020728011,±±´ó½Ö,108.947165,34.269927,610100020728|610100021499
6101,Î÷°²,610100020613014,ÎåÂ·¿Ú,108.962896,34.270019,610100020728|610100020613
6101,Î÷°²,610100020728009,³¯ÑôÃÅ,108.974075,34.269971,610100020728
6101,Î÷°²,610100020728008,¿µ¸´Â·,108.984468,34.269485,610100020728
6101,Î÷°²,610100020611015,Í¨»¯ÃÅ,108.995383,34.269755,610100020728|610100020611
6101,Î÷°²,610100020728006,ÍòÊÙÂ·,109.013057,34.269596,610100020728
6101,Î÷°²,610100020728005,³¤ÀÖÆÂ,109.030418,34.272090,610100020728
6101,Î÷°²,610100020728004,›ººÓ,109.044430,34.273980,610100020728
6101,Î÷°²,610100020728003,°ëÆÂ,109.056131,34.275484,610100020728
6101,Î÷°²,610100020621045,·ÄÖ¯³Ç,109.069751,34.279465,610100020728|610100020621|900000074587
6101,Î÷°²,610100021499026,³£Äþ¹¬,108.938532,34.111916,610100021499
6101,Î÷°²,610100021499025,ºÎ¼ÒÓª,108.939886,34.127235,610100021499
6101,Î÷°²,610100021499022,Î¤ÇúÄÏ,108.945513,34.142117,610100021499
6101,Î÷°²,610100021499021,º½Ìì³Ç,108.944668,34.158006,610100021499
6101,Î÷°²,610100021499020,·ïÆÜÔ­,108.945207,34.169216,610100021499
6101,Î÷°²,610100021499019,ÈýØ³,108.945910,34.183021,610100021499
6101,Î÷°²,610100021499018,µçÊÓËþ,108.947444,34.198082,610100021499
6101,Î÷°²,610100021499017,Î³Ò»½Ö,108.946669,34.212592,610100021499
6101,Î÷°²,610100020611008,Ð¡Õ¯,108.946767,34.222838,610100021499|610100020611
6101,Î÷°²,610100021499015,ÌåÓý³¡,108.946796,34.232378,610100021499
